"Date (UTC)","Timestamp (UTC)","↑ 150k","↑ 135k","↑ 130k","↑ 125k","↓ 110k","↓ 105k","↓ 100k"
"08-11-2025 01:34","1754876043","","","","","0.16","","0.055"
"08-11-2025 01:35","1754876102","0.026","0.11","0.26","0.565","","0.09",""
"08-11-2025 01:35","1754876103","","","","","0.16","","0.055"
"08-11-2025 01:36","1754876162","","","","","0.16","","0.055"
"08-11-2025 01:36","1754876163","0.026","0.11","0.27","0.565","","0.09",""
"08-11-2025 01:37","1754876222","0.026","0.1","0.27","0.555","","0.09",""
"08-11-2025 01:37","1754876223","","","","","0.16","","0.055"
"08-11-2025 01:38","1754876282","0.026","0.1","0.27","0.545","","0.09",""
"08-11-2025 01:38","1754876283","","","","","0.16","","0.055"
"08-11-2025 01:39","1754876342","0.026","","","0.555","0.16","0.09","0.055"
"08-11-2025 01:39","1754876343","","0.1","0.27","","","",""
"08-11-2025 01:40","1754876404","","","","","0.16","",""
"08-11-2025 01:40","1754876405","","","","","","","0.055"
"08-11-2025 01:40","1754876407","","","","0.56","","",""
"08-11-2025 01:40","1754876408","0.026","","","","","0.09",""
"08-11-2025 01:40","1754876409","","0.105","","","","",""
"08-11-2025 01:40","1754876411","","","0.275","","","",""
"08-11-2025 01:41","1754876462","0.026","0.105","0.275","0.565","","0.09",""
"08-11-2025 01:41","1754876463","","","","","0.16","","0.055"
"08-11-2025 01:42","1754876522","","","0.275","","","",""
"08-11-2025 01:42","1754876523","0.026","0.105","","0.56","0.16","0.09","0.055"
"08-11-2025 01:43","1754876581","","","","0.565","","",""
"08-11-2025 01:43","1754876582","0.026","0.105","0.275","","","0.09",""
"08-11-2025 01:43","1754876583","","","","","0.16","","0.055"
"08-11-2025 01:44","1754876642","","","0.27","","0.16","","0.055"
"08-11-2025 01:44","1754876643","0.026","0.105","","0.565","","0.09",""
"08-11-2025 01:45","1754876702","","","","","0.16","","0.055"
"08-11-2025 01:45","1754876703","0.026","0.105","0.275","0.565","","0.09",""
"08-11-2025 01:46","1754876762","0.0255","","","0.565","0.16","0.09","0.055"
"08-11-2025 01:46","1754876763","","0.105","0.27","","","",""
"08-11-2025 01:47","1754876822","","","0.275","","0.16","","0.055"
"08-11-2025 01:47","1754876823","0.0265","0.105","","0.565","","0.09",""
"08-11-2025 01:48","1754876882","0.026","","","0.555","0.16","0.09","0.055"
"08-11-2025 01:48","1754876883","","0.11","0.275","","","",""
"08-11-2025 01:49","1754876942","","","0.27","","0.16","","0.055"
"08-11-2025 01:49","1754876943","0.026","0.11","","0.56","","0.09",""
"08-11-2025 01:50","1754877002","","","0.275","","","",""
"08-11-2025 01:50","1754877006","","","","","0.16","",""
"08-11-2025 01:50","1754877007","","","","","","","0.055"
"08-11-2025 01:50","1754877009","0.026","","","0.555","","",""
"08-11-2025 01:50","1754877010","","","","","","0.09",""
"08-11-2025 01:50","1754877011","","0.11","","","","",""
"08-11-2025 01:51","1754877062","","","","0.555","0.16","","0.055"
"08-11-2025 01:51","1754877063","0.0255","0.11","0.275","","","0.09",""
"08-11-2025 01:52","1754877122","0.026","0.11","","0.56","","0.09",""
"08-11-2025 01:52","1754877123","","","0.275","","0.16","",""
"08-11-2025 01:52","1754877124","","","","","","","0.055"
"08-11-2025 01:53","1754877182","0.026","","","0.56","0.155","0.095","0.055"
"08-11-2025 01:53","1754877183","","0.11","0.27","","","",""
"08-11-2025 01:54","1754877242","0.026","0.11","","0.56","","0.095","0.055"
"08-11-2025 01:54","1754877243","","","0.275","","0.15","",""
"08-11-2025 01:55","1754877302","0.026","","","0.56","0.145","","0.055"
"08-11-2025 01:55","1754877303","","0.11","0.275","","","0.095",""
"08-11-2025 01:56","1754877362","0.026","","","0.57","0.145","","0.055"
"08-11-2025 01:56","1754877363","","0.11","0.27","","","0.095",""
"08-11-2025 01:57","1754877422","0.026","0.11","0.27","0.57","","0.095",""
"08-11-2025 01:57","1754877423","","","","","0.14","","0.055"
"08-11-2025 01:58","1754877482","0.026","0.11","0.275","0.58","","0.095",""
"08-11-2025 01:58","1754877483","","","","","0.14","","0.055"
"08-11-2025 01:59","1754877542","","0.11","0.27","","0.145","",""
"08-11-2025 01:59","1754877543","0.026","","","0.575","","0.095","0.055"
"08-11-2025 02:00","1754877604","","","","","0.145","",""
"08-11-2025 02:00","1754877606","","","","","","","0.055"
"08-11-2025 02:00","1754877610","0.026","","","0.58","","",""
"08-11-2025 02:00","1754877611","","0.11","","","","0.095",""
"08-11-2025 02:00","1754877613","","","0.275","","","",""
"08-11-2025 02:01","1754877662","0.0255","0.12","0.3","0.59","","0.085",""
"08-11-2025 02:01","1754877663","","","","","0.13","","0.05"
"08-11-2025 02:02","1754877722","","0.13","0.31","","0.12","0.085",""
"08-11-2025 02:02","1754877723","0.0255","","","0.62","","","0.05"
"08-11-2025 02:03","1754877781","","","0.315","","","",""
"08-11-2025 02:03","1754877782","","","","","0.115","","0.05"
"08-11-2025 02:03","1754877783","0.0265","0.13","","0.61","","0.085",""
"08-11-2025 02:04","1754877842","0.026","","","0.625","0.115","","0.05"
"08-11-2025 02:04","1754877843","","0.135","0.32","","","0.085",""
"08-11-2025 02:05","1754877901","","","","","","","0.05"
"08-11-2025 02:05","1754877902","0.026","0.135","","0.625","","0.085",""
"08-11-2025 02:05","1754877903","","","0.325","","","",""
"08-11-2025 02:05","1754877908","","","","","0.115","",""
"08-11-2025 02:06","1754877962","","0.14","","","","",""
"08-11-2025 02:06","1754877963","","","0.325","","0.115","",""
"08-11-2025 02:06","1754877964","","","","","","","0.05"
"08-11-2025 02:06","1754877965","0.026","","","0.625","","",""
"08-11-2025 02:06","1754877966","","","","","","0.085",""
"08-11-2025 02:07","1754878022","0.026","0.14","0.325","0.62","","0.085",""
"08-11-2025 02:07","1754878023","","","","","0.115","","0.05"
"08-11-2025 02:08","1754878082","","","0.325","","0.115","","0.05"
"08-11-2025 02:08","1754878083","0.026","0.14","","0.63","","0.075",""
"08-11-2025 02:09","1754878142","0.026","","","0.64","0.11","","0.05"
"08-11-2025 02:09","1754878143","","0.14","0.325","","","0.075",""
"08-11-2025 02:10","1754878202","","","","","0.11","","0.05"
"08-11-2025 02:10","1754878205","0.026","","","0.635","","",""
"08-11-2025 02:10","1754878206","","","","","","0.075",""
"08-11-2025 02:10","1754878207","","0.14","","","","",""
"08-11-2025 02:10","1754878209","","","0.325","","","",""
"08-11-2025 02:11","1754878262","0.027","0.14","0.325","0.64","","0.075",""
"08-11-2025 02:11","1754878263","","","","","0.11","",""
"08-11-2025 02:11","1754878264","","","","","","","0.05"
"08-11-2025 02:12","1754878322","0.0265","","","0.64","0.11","","0.05"
"08-11-2025 02:12","1754878323","","0.145","0.335","","","0.075",""
"08-11-2025 02:13","1754878382","0.0255","0.145","0.34","0.645","","0.075",""
"08-11-2025 02:13","1754878383","","","","","0.11","","0.05"
"08-11-2025 02:14","1754878442","0.027","0.145","","0.66","0.11","0.075","0.05"
"08-11-2025 02:14","1754878443","","","0.345","","","",""
"08-11-2025 02:15","1754878502","","0.16","0.36","","","",""
"08-11-2025 02:15","1754878506","","","","","0.1","",""
"08-11-2025 02:15","1754878507","","","","","","","0.045"
"08-11-2025 02:15","1754878510","0.028","","","0.685","","",""
"08-11-2025 02:15","1754878511","","","","","","0.075",""
"08-11-2025 02:16","1754878562","","","0.35","","0.105","","0.05"
"08-11-2025 02:16","1754878563","0.028","0.15","","0.665","","0.075",""
"08-11-2025 02:17","1754878622","0.028","","","0.66","0.11","0.075","0.045"
"08-11-2025 02:17","1754878623","","0.155","0.355","","","",""
"08-11-2025 02:18","1754878682","0.028","0.155","","0.66","","0.075",""
"08-11-2025 02:18","1754878683","","","0.35","","0.11","","0.05"
"08-11-2025 02:19","1754878742","","","0.355","","0.1","",""
"08-11-2025 02:19","1754878743","0.0275","0.15","","0.66","","0.075","0.05"
"08-11-2025 02:20","1754878802","","","","","","","0.05"
"08-11-2025 02:20","1754878803","","","","0.67","","",""
"08-11-2025 02:20","1754878804","0.0275","","","","","0.075",""
"08-11-2025 02:20","1754878805","","0.15","","","","",""
"08-11-2025 02:20","1754878807","","","0.35","","","",""
"08-11-2025 02:20","1754878811","","","","","0.1","",""
"08-11-2025 02:21","1754878861","","0.15","","","","",""
"08-11-2025 02:21","1754878862","","","0.355","","0.095","",""
"08-11-2025 02:21","1754878863","","","","","","","0.05"
"08-11-2025 02:21","1754878864","0.028","","","0.67","","0.075",""
"08-11-2025 02:22","1754878922","0.028","0.155","0.355","0.69","","0.075","0.045"
"08-11-2025 02:22","1754878923","","","","","0.095","",""
"08-11-2025 02:23","1754878982","0.028","0.155","0.345","0.675","","0.075",""
"08-11-2025 02:23","1754878983","","","","","0.095","","0.05"
"08-11-2025 02:24","1754879042","","0.16","0.36","","","0.075",""
"08-11-2025 02:24","1754879043","0.028","","","0.685","0.095","","0.045"
"08-11-2025 02:25","1754879101","","0.16","","","","0.075",""
"08-11-2025 02:25","1754879102","","","0.37","","","",""
"08-11-2025 02:25","1754879106","","","","","0.095","",""
"08-11-2025 02:25","1754879107","","","","","","","0.045"
"08-11-2025 02:25","1754879109","","","","0.69","","",""
"08-11-2025 02:25","1754879110","0.028","","","","","",""
"08-11-2025 02:26","1754879162","","","0.37","","","",""
"08-11-2025 02:26","1754879163","","","","","0.09","","0.045"
"08-11-2025 02:26","1754879164","0.0285","0.16","","0.69","","0.075",""
"08-11-2025 02:27","1754879222","0.029","0.165","","0.695","0.09","0.075","0.045"
"08-11-2025 02:27","1754879223","","","0.375","","","",""
"08-11-2025 02:28","1754879282","0.029","0.165","0.37","0.695","","0.075",""
"08-11-2025 02:28","1754879283","","","","","0.09","","0.045"
"08-11-2025 02:29","1754879341","","","","","","","0.045"
"08-11-2025 02:29","1754879342","0.0295","0.165","0.37","0.695","","0.075",""
"08-11-2025 02:29","1754879343","","","","","0.09","",""
"08-11-2025 02:30","1754879403","0.0295","","","0.7","","",""
"08-11-2025 02:30","1754879405","","","","","","0.075",""
"08-11-2025 02:30","1754879406","","0.165","","","","",""
"08-11-2025 02:30","1754879408","","","0.36","","","",""
"08-11-2025 02:30","1754879413","","","","","0.09","",""
"08-11-2025 02:30","1754879414","","","","","","","0.045"
"08-11-2025 02:31","1754879462","","0.165","0.365","","0.09","",""
"08-11-2025 02:31","1754879463","0.03","","","0.695","","0.075","0.045"
"08-11-2025 02:32","1754879522","0.03","","","0.69","0.105","0.075","0.045"
"08-11-2025 02:32","1754879523","","0.165","0.36","","","",""
"08-11-2025 02:33","1754879582","","","","0.69","0.11","","0.045"
"08-11-2025 02:33","1754879583","0.0305","0.165","0.36","","","0.075",""
"08-11-2025 02:34","1754879642","0.0315","","","0.69","0.105","0.075","0.045"
"08-11-2025 02:34","1754879643","","0.17","0.375","","","",""
"08-11-2025 02:35","1754879702","0.0315","0.175","","","","0.075",""
"08-11-2025 02:35","1754879704","","","0.37","","","",""
"08-11-2025 02:35","1754879709","","","","","0.095","",""
"08-11-2025 02:35","1754879710","","","","","","","0.045"
"08-11-2025 02:35","1754879712","","","","0.69","","",""
"08-11-2025 02:36","1754879762","0.0315","","","0.685","","0.075","0.045"
"08-11-2025 02:36","1754879763","","0.175","0.36","","","",""
"08-11-2025 02:36","1754879764","","","","","0.1","",""
"08-11-2025 02:37","1754879822","0.0315","0.17","0.36","0.685","","0.075","0.045"
"08-11-2025 02:37","1754879823","","","","","0.09","",""
"08-11-2025 02:38","1754879882","0.0315","0.165","","0.685","","0.075","0.045"
"08-11-2025 02:38","1754879883","","","0.36","","0.1","",""
"08-11-2025 02:39","1754879941","","","0.365","","","",""
"08-11-2025 02:39","1754879942","0.0315","","","0.685","0.1","","0.045"
"08-11-2025 02:39","1754879943","","0.165","","","","0.075",""
"08-11-2025 02:40","1754880002","0.0315","","","0.685","","0.075",""
"08-11-2025 02:40","1754880003","","0.165","","","","",""
"08-11-2025 02:40","1754880006","","","0.37","","","",""
"08-11-2025 02:40","1754880010","","","","","0.095","",""
"08-11-2025 02:40","1754880011","","","","","","","0.045"
"08-11-2025 02:41","1754880061","","","","","0.095","",""
"08-11-2025 02:41","1754880062","0.0315","","","0.685","","","0.045"
"08-11-2025 02:41","1754880063","","0.165","0.36","","","0.075",""
"08-11-2025 02:42","1754880122","","0.165","0.36","","","",""
"08-11-2025 02:42","1754880123","0.0335","","","0.685","0.095","0.075","0.045"
"08-11-2025 02:43","1754880182","0.0355","0.165","","0.685","","0.07","0.045"
"08-11-2025 02:43","1754880183","","","0.36","","0.095","",""
"08-11-2025 02:44","1754880242","","","","","0.095","","0.045"
"08-11-2025 02:44","1754880243","0.036","0.165","0.365","0.685","","0.07",""
"08-11-2025 02:45","1754880302","","","","","0.095","",""
"08-11-2025 02:45","1754880303","","","","","","","0.045"
"08-11-2025 02:45","1754880305","0.036","","","0.685","","",""
"08-11-2025 02:45","1754880306","","","","","","0.07",""
"08-11-2025 02:45","1754880307","","0.165","","","","",""
"08-11-2025 02:45","1754880309","","","0.365","","","",""
"08-11-2025 02:46","1754880363","","","","","0.115","",""
"08-11-2025 02:46","1754880364","0.038","0.165","0.365","0.685","","0.07","0.045"
"08-11-2025 02:47","1754880422","0.0395","0.165","","0.685","0.12","0.075","0.045"
"08-11-2025 02:47","1754880423","","","0.37","","","",""
"08-11-2025 02:48","1754880482","","0.165","0.37","","","0.075",""
"08-11-2025 02:48","1754880483","0.0395","","","0.685","0.125","","0.045"
"08-11-2025 02:49","1754880542","","","","","0.125","","0.045"
"08-11-2025 02:49","1754880543","0.0395","0.165","0.37","0.685","","0.075",""
"08-11-2025 02:50","1754880602","","","0.375","","","",""
"08-11-2025 02:50","1754880603","","","","","0.12","",""
"08-11-2025 02:50","1754880605","","","","","","","0.045"
"08-11-2025 02:50","1754880608","0.0395","","","0.685","","",""
"08-11-2025 02:50","1754880609","","0.165","","","","0.075",""
"08-11-2025 02:51","1754880662","","","0.375","","","",""
"08-11-2025 02:51","1754880664","0.0405","0.165","","0.685","0.12","0.075","0.045"
"08-11-2025 02:52","1754880722","0.0395","","","0.685","0.12","0.07","0.045"
"08-11-2025 02:52","1754880723","","0.165","0.37","","","",""
"08-11-2025 02:53","1754880781","0.04","","","0.685","","",""
"08-11-2025 02:53","1754880782","","0.165","0.37","","","0.07",""
"08-11-2025 02:53","1754880783","","","","","0.12","","0.045"
"08-11-2025 02:54","1754880841","","0.165","","","","",""
"08-11-2025 02:54","1754880842","","","0.37","","0.12","",""
"08-11-2025 02:54","1754880843","0.042","","","0.685","","0.07","0.045"
"08-11-2025 02:55","1754880902","","","0.37","","","",""
"08-11-2025 02:55","1754880906","","","","","0.12","",""
"08-11-2025 02:55","1754880907","","","","","","","0.045"
"08-11-2025 02:55","1754880909","0.0465","","","0.685","","",""
"08-11-2025 02:55","1754880910","","","","","","0.07",""
"08-11-2025 02:55","1754880911","","0.165","","","","",""
"08-11-2025 02:56","1754880962","","0.165","0.37","","","0.07",""
"08-11-2025 02:56","1754880963","","","","","0.12","",""
"08-11-2025 02:56","1754880964","0.0465","","","0.685","","","0.045"
"08-11-2025 02:57","1754881022","","0.165","0.37","","0.12","",""
"08-11-2025 02:57","1754881023","0.0465","","","0.685","","0.07","0.045"
"08-11-2025 02:58","1754881082","","","","","0.12","","0.045"
"08-11-2025 02:58","1754881083","0.0445","0.165","0.37","0.685","","0.07",""
"08-11-2025 02:59","1754881142","0.045","","","0.695","0.12","0.07","0.045"
"08-11-2025 02:59","1754881143","","0.165","0.37","","","",""
"08-11-2025 03:00","1754881205","","","","","0.12","",""
"08-11-2025 03:00","1754881207","","","","","","","0.04"
"08-11-2025 03:00","1754881210","","","","0.7","","",""
"08-11-2025 03:00","1754881211","0.045","","","","","0.07",""
"08-11-2025 03:00","1754881213","","0.165","","","","",""
"08-11-2025 03:00","1754881215","","","0.37","","","",""
"08-11-2025 03:01","1754881261","","0.17","","","","",""
"08-11-2025 03:01","1754881262","","","0.38","","0.12","",""
"08-11-2025 03:01","1754881263","0.045","","","0.715","","0.07","0.04"
"08-11-2025 03:02","1754881322","","","0.38","","0.12","",""
"08-11-2025 03:02","1754881323","0.045","0.17","","0.715","","0.07","0.04"
"08-11-2025 03:03","1754881382","","","0.38","","0.12","","0.04"
"08-11-2025 03:03","1754881383","0.045","0.17","","0.715","","0.07",""
"08-11-2025 03:04","1754881441","","0.17","","","","",""
"08-11-2025 03:04","1754881442","","","0.375","","0.12","",""
"08-11-2025 03:04","1754881443","0.045","","","0.715","","0.07","0.04"
"08-11-2025 03:05","1754881502","","","0.38","","","",""
"08-11-2025 03:05","1754881506","","","","","0.125","",""
"08-11-2025 03:05","1754881507","","","","","","","0.04"
"08-11-2025 03:05","1754881509","0.045","","","0.715","","",""
"08-11-2025 03:05","1754881510","","","","","","0.07",""
"08-11-2025 03:05","1754881511","","0.17","","","","",""
"08-11-2025 03:06","1754881561","","","","","","","0.04"
"08-11-2025 03:06","1754881562","0.045","0.17","","0.715","","0.07",""
"08-11-2025 03:06","1754881563","","","0.37","","0.125","",""
"08-11-2025 03:07","1754881622","0.045","0.17","0.37","0.715","","0.07",""
"08-11-2025 03:07","1754881623","","","","","0.125","","0.04"
"08-11-2025 03:08","1754881681","","","0.37","","","",""
"08-11-2025 03:08","1754881682","","","","","0.12","","0.04"
"08-11-2025 03:08","1754881683","0.045","0.17","","0.715","","0.07",""
"08-11-2025 03:09","1754881742","","","","","0.12","","0.04"
"08-11-2025 03:09","1754881743","0.045","0.17","0.37","0.715","","0.07",""
"08-11-2025 03:10","1754881802","0.045","","","0.725","","","0.04"
"08-11-2025 03:10","1754881803","","0.17","0.375","","","0.07",""
"08-11-2025 03:10","1754881804","","","","","0.12","",""
"08-11-2025 03:11","1754881862","0.045","0.175","0.38","","","0.065",""
"08-11-2025 03:11","1754881863","","","","0.725","0.12","","0.04"
"08-11-2025 03:12","1754881923","0.045","0.175","","0.725","0.12","0.065","0.04"
"08-11-2025 03:12","1754881924","","","0.38","","","",""
"08-11-2025 03:13","1754881982","0.045","","","0.725","0.12","0.065","0.04"
"08-11-2025 03:13","1754881983","","0.175","0.38","","","",""
"08-11-2025 03:14","1754882042","0.045","0.175","0.38","0.725","","0.065",""
"08-11-2025 03:14","1754882043","","","","","0.12","","0.04"
"08-11-2025 03:15","1754882102","","","0.38","","","",""
"08-11-2025 03:15","1754882106","","","","","0.12","",""
"08-11-2025 03:15","1754882107","","","","","","","0.04"
"08-11-2025 03:15","1754882109","","","","0.725","","",""
"08-11-2025 03:15","1754882111","0.045","","","","","0.065",""
"08-11-2025 03:15","1754882112","","0.175","","","","",""
"08-11-2025 03:16","1754882161","","","","","0.12","",""
"08-11-2025 03:16","1754882162","0.045","0.18","0.38","0.725","","0.065","0.04"
"08-11-2025 03:17","1754882221","","","","","0.11","",""
"08-11-2025 03:17","1754882222","0.045","0.18","0.39","0.74","","0.065","0.04"
"08-11-2025 03:18","1754882282","","","0.395","","","",""
"08-11-2025 03:18","1754882283","0.045","","","0.735","0.115","0.065","0.04"
"08-11-2025 03:18","1754882284","","0.175","","","","",""
"08-11-2025 03:19","1754882342","","","","","0.12","","0.04"
"08-11-2025 03:19","1754882343","0.045","0.175","0.385","0.735","","0.065",""
"08-11-2025 03:20","1754882402","","","0.385","","","",""
"08-11-2025 03:20","1754882405","","","","","0.12","",""
"08-11-2025 03:20","1754882407","","","","","","","0.04"
"08-11-2025 03:20","1754882409","0.045","","","0.725","","",""
"08-11-2025 03:20","1754882410","","0.17","","","","0.065",""
"08-11-2025 03:21","1754882462","","0.17","0.38","","","",""
"08-11-2025 03:21","1754882463","0.045","","","0.725","0.12","0.065","0.04"
"08-11-2025 03:22","1754882522","","","","","0.12","","0.04"
"08-11-2025 03:22","1754882523","0.045","0.17","0.375","0.725","","0.065",""
"08-11-2025 03:23","1754882581","","","","","0.12","",""
"08-11-2025 03:23","1754882582","0.045","0.165","","0.725","","0.065","0.04"
"08-11-2025 03:23","1754882583","","","0.375","","","",""
"08-11-2025 03:24","1754882642","0.045","0.17","0.375","0.725","","0.065",""
"08-11-2025 03:24","1754882643","","","","","0.12","","0.04"
"08-11-2025 03:25","1754882704","","","","","0.095","",""
"08-11-2025 03:25","1754882706","","","","","","","0.04"
"08-11-2025 03:25","1754882708","0.045","","","0.725","","",""
"08-11-2025 03:25","1754882709","","0.17","","","","0.065",""
"08-11-2025 03:25","1754882713","","","0.365","","","",""
"08-11-2025 03:26","1754882762","0.045","0.17","0.365","0.725","","0.07",""
"08-11-2025 03:26","1754882763","","","","","0.095","","0.04"
"08-11-2025 03:27","1754882821","","0.17","","","","0.07",""
"08-11-2025 03:27","1754882822","","","0.365","","","",""
"08-11-2025 03:27","1754882823","0.045","","","0.725","0.095","","0.04"
"08-11-2025 03:28","1754882882","0.045","0.17","0.365","0.725","","0.07",""
"08-11-2025 03:28","1754882883","","","","","0.095","","0.04"
"08-11-2025 03:29","1754882942","","","0.365","","0.095","","0.04"
"08-11-2025 03:29","1754882943","0.045","0.17","","0.725","","0.07",""
"08-11-2025 03:30","1754883002","","","0.365","","","",""
"08-11-2025 03:30","1754883004","","","","","0.095","","0.04"
"08-11-2025 03:30","1754883005","0.045","","","0.725","","0.07",""
"08-11-2025 03:30","1754883006","","0.17","","","","",""
"08-11-2025 03:31","1754883062","0.045","","","0.725","0.095","0.07","0.04"
"08-11-2025 03:31","1754883063","","0.17","0.365","","","",""
"08-11-2025 03:32","1754883122","0.045","","","0.725","0.095","","0.04"
"08-11-2025 03:32","1754883123","","0.17","0.375","","","0.07",""
"08-11-2025 03:33","1754883182","0.045","","","0.72","0.095","","0.04"
"08-11-2025 03:33","1754883183","","0.17","0.38","","","0.07",""
"08-11-2025 03:34","1754883241","","0.17","","","","",""
"08-11-2025 03:34","1754883242","","","0.38","","0.095","",""
"08-11-2025 03:34","1754883243","0.045","","","0.715","","0.07","0.04"
"08-11-2025 03:35","1754883302","","","","","0.095","",""
"08-11-2025 03:35","1754883303","","","","","","","0.04"
"08-11-2025 03:35","1754883306","","","","0.715","","",""
"08-11-2025 03:35","1754883307","0.045","","","","","0.07",""
"08-11-2025 03:35","1754883308","","0.17","","","","",""
"08-11-2025 03:35","1754883310","","","0.375","","","",""
"08-11-2025 03:36","1754883362","","","","","0.095","","0.045"
"08-11-2025 03:36","1754883363","0.045","0.17","0.375","0.715","","0.07",""
"08-11-2025 03:37","1754883422","","","0.365","","0.1","","0.045"
"08-11-2025 03:37","1754883423","0.045","0.165","","0.715","","0.07",""
"08-11-2025 03:38","1754883481","","","","","","","0.045"
"08-11-2025 03:38","1754883482","0.045","0.165","0.37","0.715","","0.07",""
"08-11-2025 03:38","1754883483","","","","","0.1","",""
"08-11-2025 03:39","1754883542","0.046","0.16","0.37","0.7","","0.07",""
"08-11-2025 03:39","1754883543","","","","","0.095","","0.045"
"08-11-2025 03:40","1754883602","","","","","0.095","",""
"08-11-2025 03:40","1754883603","","","","","","","0.045"
"08-11-2025 03:40","1754883607","0.046","","","0.7","","",""
"08-11-2025 03:40","1754883608","","0.165","","","","0.07",""
"08-11-2025 03:40","1754883610","","","0.37","","","",""
"08-11-2025 03:41","1754883662","","0.17","0.375","","","0.07",""
"08-11-2025 03:41","1754883663","0.046","","","0.715","0.095","","0.04"
"08-11-2025 03:42","1754883721","","","","","","","0.04"
"08-11-2025 03:42","1754883722","0.046","0.17","0.375","0.715","","0.07",""
"08-11-2025 03:42","1754883723","","","","","0.095","",""
"08-11-2025 03:43","1754883781","","","","","0.095","",""
"08-11-2025 03:43","1754883782","0.046","0.17","0.375","0.715","","0.07","0.045"
"08-11-2025 03:44","1754883842","","","0.37","","","",""
"08-11-2025 03:44","1754883843","0.046","0.17","","0.71","0.095","0.07","0.04"
"08-11-2025 03:45","1754883902","","0.16","","","","",""
"08-11-2025 03:45","1754883904","","","0.365","","","",""
"08-11-2025 03:45","1754883908","","","","","0.095","",""
"08-11-2025 03:45","1754883909","","","","","","","0.045"
"08-11-2025 03:45","1754883912","0.046","","","0.71","","",""
"08-11-2025 03:45","1754883913","","","","","","0.07",""
"08-11-2025 03:46","1754883961","","","","","","0.07",""
"08-11-2025 03:46","1754883962","","0.17","0.365","","0.095","",""
"08-11-2025 03:46","1754883963","0.046","","","0.71","","","0.04"
"08-11-2025 03:47","1754884021","","","","","0.095","",""
"08-11-2025 03:47","1754884022","0.046","0.17","","0.71","","0.07","0.04"
"08-11-2025 03:47","1754884023","","","0.365","","","",""
"08-11-2025 03:48","1754884082","","0.17","0.38","","","",""
"08-11-2025 03:48","1754884083","0.046","","","0.715","0.095","0.07","0.04"
"08-11-2025 03:49","1754884141","","","","","","0.07",""
"08-11-2025 03:49","1754884142","","0.17","0.375","","0.095","",""
"08-11-2025 03:49","1754884143","0.046","","","0.715","","","0.04"
"08-11-2025 03:50","1754884202","0.044","","","0.715","0.095","","0.04"
"08-11-2025 03:50","1754884203","","0.17","0.375","","","0.07",""
"08-11-2025 03:51","1754884262","","","0.385","","0.085","",""
"08-11-2025 03:51","1754884263","0.044","0.17","","0.725","","0.07","0.04"
"08-11-2025 03:52","1754884321","","0.17","","","","",""
"08-11-2025 03:52","1754884322","","","0.38","","0.09","",""
"08-11-2025 03:52","1754884323","0.043","","","0.73","","0.07","0.04"
"08-11-2025 03:53","1754884381","","","0.38","","","",""
"08-11-2025 03:53","1754884382","0.043","","","0.73","0.085","","0.04"
"08-11-2025 03:53","1754884383","","0.17","","","","0.07",""
"08-11-2025 03:54","1754884442","0.0435","","","0.735","","0.07","0.04"
"08-11-2025 03:54","1754884443","","0.17","0.38","","0.085","",""
"08-11-2025 03:55","1754884503","","","0.38","","","",""
"08-11-2025 03:55","1754884508","","","","","0.085","",""
"08-11-2025 03:55","1754884509","","","","","","","0.04"
"08-11-2025 03:55","1754884511","","","","0.735","","",""
"08-11-2025 03:55","1754884513","0.0435","","","","","0.07",""
"08-11-2025 03:55","1754884514","","0.17","","","","",""
"08-11-2025 03:56","1754884562","","0.17","0.385","","","0.07",""
"08-11-2025 03:56","1754884563","0.0435","","","0.735","0.09","","0.04"
"08-11-2025 03:57","1754884622","0.0435","0.17","0.385","","","0.07",""
"08-11-2025 03:57","1754884623","","","","0.73","0.09","","0.04"
"08-11-2025 03:58","1754884681","","","0.385","","","",""
"08-11-2025 03:58","1754884682","0.0435","","","0.73","0.09","","0.04"
"08-11-2025 03:58","1754884683","","0.17","","","","0.07",""
"08-11-2025 03:59","1754884741","","","","","","0.07",""
"08-11-2025 03:59","1754884742","","0.17","0.385","","0.09","",""
"08-11-2025 03:59","1754884743","0.043","","","0.725","","","0.04"
"08-11-2025 04:00","1754884805","","","","","0.09","",""
"08-11-2025 04:00","1754884806","","","","","","","0.04"
"08-11-2025 04:00","1754884809","0.043","","","0.72","","",""
"08-11-2025 04:00","1754884811","","","","","","0.07",""
"08-11-2025 04:00","1754884812","","0.17","","","","",""
"08-11-2025 04:00","1754884815","","","0.385","","","",""
"08-11-2025 04:01","1754884861","","","","0.72","","",""
"08-11-2025 04:01","1754884862","0.042","0.17","0.385","","","0.07",""
"08-11-2025 04:01","1754884863","","","","","0.09","","0.045"
"08-11-2025 04:02","1754884922","","","0.385","","0.09","","0.045"
"08-11-2025 04:02","1754884923","0.044","0.17","","0.725","","0.07",""
"08-11-2025 04:03","1754884982","0.0455","0.17","","0.725","0.09","0.07","0.04"
"08-11-2025 04:03","1754884983","","","0.385","","","",""
"08-11-2025 04:04","1754885042","0.044","","","0.73","0.09","","0.04"
"08-11-2025 04:04","1754885043","","0.17","0.385","","","0.07",""
"08-11-2025 04:05","1754885102","","0.17","","","","0.07",""
"08-11-2025 04:05","1754885104","","","0.385","","","",""
"08-11-2025 04:05","1754885109","","","","","0.09","",""
"08-11-2025 04:05","1754885110","","","","","","","0.04"
